ime,oznaka,rang,cena,sprememba_1h,sprememba_24h,sprememba_7d,trzna_vrednost,obseg_24h,ponudba_v_obtoku
NeuralAI,NEURAL,657,4.193181311379321,-0.20790883,-0.291316,3.32035863,41931813.11379321,281005.10485836,10000000.0
PolySwarm,NCT,658,0.022013623341844233,-1.26793615,0.81739292,1.36813133,41506704.025700755,703333.69226437,1885500782.0
Minswap,MIN,659,0.023016143768887044,0.19023739,2.03162451,12.43323279,41486604.50735774,151822.63493058,1802500233.051153
Bertram The Pomeranian,BERT,660,0.04293284214327923,1.1179115,19.11631441,56.76866422,41505296.7204737,3317427.89278966,966749338.0
Tether EURt,EURt,661,1.1357399682138762,0.02308535,-0.6543172,-0.81384264,41326556.4090597,326021.65133509,36387340.03
Unicorn Fart Dust,UFD,662,0.041120866431504144,-1.06501007,-1.3713737,8.96857839,41120866.431504145,2856334.30759925,1000000000.0
HashAI,HASHAI,663,0.0004847122808351657,0.32263869,11.40173481,33.00783434,40989606.14806571,645174.0575823,84564818695.0
Puffer,PUFFER,664,0.23069013494027918,0.2128284,5.70304727,17.66039373,40589722.77507135,21508528.76862576,175949105.0
Act I : The AI Prophecy,ACT,665,0.042732136355154576,0.01115592,5.28147896,13.81115758,40520523.34749754,20580628.0934411,948244735.782084
Build On BNB,BOB,666,9.641188197233701e-08,14.33329748,33.14766243,63.08290084,40559514.626942456,10562845.76870433,420690000000000.0
inSure DeFi,SURE,667,0.001505582165164271,-0.6720219,27.14741751,-17.42623041,40334641.319366165,836.34569255,26790063174.642704
Morphware,XMW,668,0.04895039113953492,0.04579625,1.34932862,16.22342587,40320583.24960207,598887.05009815,823702984.0
Sugar Daddy Season,SUGAR,669,0.04027051074682384,-3.29804657,0.01844906,25.13135755,40270424.50470614,1546322.20377434,999997858.43
GRIFFAIN,GRIFFAIN,670,0.04022562613748204,-0.12303708,8.7584711,16.34813692,40220844.115046814,6168166.78519233,999881120.0
MetYa,MET,671,0.2242726283387225,0.08260928,0.4400922,14.34243491,39913586.529639825,5567719.49578165,177969049.65753424
tao.bot,TAOBOT,672,0.5206034650778453,-0.16687364,5.65337762,38.84682665,39912932.49616929,176610.20688265,76666667.0
ChangeNOW Token,NOW,673,0.46978681063540645,-0.26093676,5.33535266,30.26301292,39839645.6594775,128884.25421438,84803670.0
Oraichain,ORAI,674,2.879392355971795,0.93282784,8.91699627,6.34622106,39803856.1112473,817689.76873906,13823700.0
Myria,MYRIA,675,0.0011746006430612983,0.15270979,6.22327673,17.08835284,39787391.865659945,1374270.66452348,33873122836.0
MetFi,METFI,676,0.18336120105635276,-0.02089235,-3.17755244,-1.39760024,39739060.16880893,235978.08929393,216725566.47682434
Liquity USD,LUSD,677,1.0015243104070422,0.11559441,0.07129558,0.42005086,39712754.78549664,21427.79543217,39652312.3531135
Fair and Free,FAIR3,678,0.042092676147998755,0.51444292,4.48857761,18.72234955,39390924.60250333,3068747.73875201,935814213.0
Parcl,PRCL,679,0.09583016388049008,-2.9240604,10.50805008,24.56506834,39509287.07968886,14449349.33617784,412284457.0
Ampleforth Governance Token,FORTH,680,2.741468966164517,-0.05815048,7.94225558,13.05698498,39322408.57714699,10859341.99798951,14343554.15380151
GameStop (gamestop-coin.vip),GME,681,9.549157846052667e-05,-0.64032423,16.39963197,63.50183326,39275445.96648599,715236.90453916,411297484026.0
X Empire,X,682,5.6895001472783826e-05,-0.17064318,0.36161608,12.04274813,39257551.01622084,6567292.52638699,690000000000.0
EscoinToken,ELG,683,0.24964217168018965,-0.73096478,-6.24250799,-1.91916109,39228084.084721446,395537.37723648,157137248.97
MARBLEX,MBX,684,0.181379724570861,0.29094062,2.64613196,4.28031079,39186987.8305212,1404276.27108264,216049439.50177696
ApeX Protocol,APEX,685,0.3161483842935312,-0.6377082,9.89430976,26.04664428,38841241.85492924,12965648.76494985,122857632.0
MIA,MIA,686,0.0704125411610223,-0.26584264,-2.03329581,21.11773128,38608604.56941175,6548533.50109841,548320000.0
Mubarak,MUBARAK,687,0.038508517813023224,0.89675627,9.4121013,8.79197903,38508517.813023224,26451431.60799424,1000000000.0
Santos FC Fan Token,SANTOS,688,2.8605330855649176,1.64462643,11.13666347,32.71514827,38316423.87729714,54577338.34573472,13394854.291549
Decentralized Social,DESO,689,4.311090595021408,0.78414266,0.14273842,4.17764956,38302039.59072912,42517.18878956,8884536.0
SLERF,SLERF,690,0.07659220584034138,0.28076564,2.73254608,13.8406144,38295930.58770755,3437265.84232884,499997750.0
Syscoin,SYS,691,0.0460278355465312,-0.27824866,7.3589886,15.11839928,38114643.3901084,2200586.5192012,828078117.0250105
Metadium,META,692,0.022177560119630603,-0.28942333,2.81900872,4.05256703,38076846.35771803,343682.93263798,1716908720.0
RSS3,RSS3,693,0.04689258164294372,0.49346043,4.39041845,18.44002784,38028955.18576026,3114012.22816261,810980198.8580163
Mango Network,MGO,694,0.02360199425422037,0.10252576,1.43269486,-9.78358112,37833124.9554495,7097393.85419313,1602963061.0
Seraph,SERAPH,695,0.15008714889621602,0.40563825,5.39645505,5.3928634,37774572.10493105,27878897.20886716,251684254.0
Bubblemaps,BMT,696,0.0955249324069837,1.01637993,25.94736043,29.06787266,37741245.58848788,105027012.0657764,395093141.0
Stader,SD,697,0.7016026334010078,2.98967728,6.35214834,-2.59650705,37384517.076844424,5995476.36240426,53284459.46051195
FLock.io,FLOCK,698,0.1798986700622344,-0.39725989,5.09091106,11.5267112,37368157.65288079,4558058.73494858,207717809.3643138
NAVI Protocol,NAVX,699,0.06325326659656416,-0.23536013,2.59479244,7.40015424,37285126.66478116,2141902.22465643,589457725.6
Maverick Protocol,MAV,700,0.05391700125447949,0.00986627,7.89968762,21.57068136,37178662.27208166,23205509.43308428,689553599.1811638
Redbelly Network,RBNT,701,0.01830260250738864,0.29659888,-3.91729626,-0.61667291,36613370.92389293,617437.12184008,2000446161.0917
Ampleforth,AMPL,702,1.2948251381254055,-0.05392921,1.3089354,15.00934425,36610525.081045896,133331.69196926,28274493.6
Bulla,BULLA,703,0.13033309523869702,35.47266368,72.3233667,139.62602077,36493266.66683517,16719800.85016542,280000000.0
Helium Mobile,MOBILE,704,0.00040877192960127003,-0.30909554,6.55586165,8.72293225,36495157.87480139,1070205.03177312,89280000000.0
CoinEx Token,CET,705,0.051213491156343764,-0.36561812,-0.3362955,-1.27099559,36291599.6848452,134634.63877606,708633582.0
DarkStar,DARKSTAR,706,0.12311638962264725,-0.36503492,1.62222538,4887.19025674,36114141.038054116,8532179.4762029,293333334.0
ThunderCore,TT,707,0.002887376240235112,-0.18232845,0.70068477,2.2812148,36080572.93729348,892994.64276226,12495972099.0
MOMOFUN,MM,708,0.004617695928542468,0.05726162,1.30971594,246.35906937,36018028.24263125,4251360.68233751,7800000000.0
Phoenix,PHB,709,0.6203127958562544,0.05500541,5.47173168,21.41072333,35900149.56197577,8501145.82722311,57874268.92011904
ARPA,ARPA,710,0.0235395458637785,0.20414361,3.22029024,13.768613,35770378.42673133,10082758.83833225,1519586598.3877385
MobileCoin,MOB,711,0.17989787854111797,0.17460682,-0.34260495,-4.14229996,35691689.990436964,22049.20138609,198399727.0
NFPrompt,NFP,712,0.07531767603725387,-0.61315306,6.21402304,22.41124171,35621015.23322097,8640344.07260398,472943631.6596119
Celo Dollar,CUSD,713,1.000153217354811,0.00233851,-0.01052762,0.02847608,35559613.13456924,656716.90530938,35554165.61936053
Haedal Protocol,HAEDAL,714,0.15991080179783626,-0.28660095,9.74016173,17.35078211,35380264.89777127,25261798.86927598,221250000.0
Aspecta,ASP,715,0.15389607148931464,0.86984716,2.16424687,8.28850306,35396096.44254237,381563505.3334382,230000000.0
Viction,VIC,716,0.2885167701746171,0.43419863,2.68878566,7.93443876,35214762.88350687,5309924.53333676,122054474.9
MemeFi,MEMEFI,717,0.0034988517652403523,5.61685542,5.99190007,153.65282304,34988517.652403526,294240100.6411922,10000000000.0
Hey Anon,ANON,718,2.6044361239985943,0.10216038,7.56550383,17.37220076,34967758.56209959,688247.68667532,13426230.054133
Acala Token,ACA,719,0.029610976177022224,-0.26167712,3.79796408,11.68790764,34546138.675786085,5379262.07117372,1166666660.0
Alephium,ALPH,720,0.2914947811753278,-0.29094981,0.52141972,4.93023894,34299034.02075029,295493.0498289,117666031.21487847
PaLM AI,PALM,721,0.4440709988074501,0.95497034,17.93065172,50.26756869,34251074.59530347,352341.93142426,77129726.29891282
DODO,DODO,722,0.04709361827957937,-0.24888087,6.31198137,17.57078086,34175999.10865014,4598126.30121125,725703404.35
Wayfinder,PROMPT,723,0.1512057324577019,0.42644722,10.89306471,32.11722784,33855009.46382212,18085679.69559331,223900304.0
Hunt Town,HUNT,724,0.26754555403434405,-0.04609842,0.59295444,6.71246772,33755601.31173672,1350647.92804544,126167678.0
Solend,SLND,725,0.3378621846873088,-0.5904936,0.66559817,20.52657881,33673513.32685946,610.46765632,99666416.820291
nubcat,NUB,726,0.03543710519405427,-2.43638715,5.86468099,83.55414213,33665258.89993917,2196852.12698151,950000253.0
LUKSO,LYX,727,1.1006021841204336,-0.40855719,-4.53711314,-1.49846677,33607885.48705154,1939813.10263566,30535906.59
Dusk,DUSK,728,0.0689881476263161,0.27189576,7.11185948,21.16870455,33507543.254936263,3802346.67358673,485699999.31632507
Radworks,RAD,729,0.6485620639232615,-0.30507305,2.24012947,7.87481775,33450223.32134491,6554404.47401019,51575978.89552598
Pundi AI,PUNDIAI,730,4.7254711879257725,0.44942928,0.76256652,-1.05116857,33350542.161559187,1176759.69799205,7057612.0
GUNZ,GUN,731,0.031908649017033705,-0.44337981,-1.95796547,27.41808163,33115859.560875263,13397976.39929201,1037833333.0
Law Blocks (AI),LBT,732,0.13337388554219834,-0.02351514,0.0682236,-0.30090999,32676333.609580882,348061.71052151,244997988.0
DOWGE,DJI6930,733,0.03252965951001013,-7.93658962,-21.76547398,-38.87647298,32528964.188538104,3733885.96095684,999978625.0
dForce,DF,734,0.032437662435230025,0.99078712,8.23867563,16.45102168,32435266.80446374,2864903.30475033,999926146.6275177
XPLA,XPLA,735,0.03833924602717153,-1.49710304,5.97651919,5.15938926,32346553.88685413,758554.29895767,843693010.1319598
Wirex Token,WXT,736,0.0032326946345898654,-0.41304792,-1.68730694,-4.84266636,32326946.345898654,429713.8731327,10000000000.0
Assemble AI,ASM,737,0.021431952613445188,0.51860961,3.03003322,5.32587064,32147928.92016778,742200.62623964,1500000000.0
Pirate Chain,ARRR,738,0.16357809031241075,-3.83319953,6.38748642,2.02369006,32096278.364967745,137140.45413744,196213797.97055
Eclipse,ES,739,0.213649941718087,-1.47353273,14.02592953,21.06540462,32047491.25771305,23950371.36534248,150000000.0
Doodles,DOOD,740,0.00410316241402741,-0.74203189,19.71056247,37.32999156,32004666.829413798,16382473.35633647,7800000000.0
MetaMUI,MMUI,741,0.06722337345890385,0.00081675,-0.11530437,-4.85038357,32014895.72298549,640290.84012795,476246491.0
Alien Worlds,TLM,742,0.005251566674191994,-0.04880517,4.62932721,17.29853318,31760194.52526191,8201999.85362523,6047756126.060902
Unstable Coin (usduc.org),USDUC,743,0.031617960626157224,1.42036944,7.05921134,81.29482787,31615360.770100962,6246981.65279117,999917772.809986
RETARDIO,RETARDIO,744,0.0323317521164577,-0.49696928,17.8905652,39.72392347,31545161.487130713,1855964.22199526,975671265.0
Layer3,L3,745,0.04308522356431917,-0.23146972,1.33459982,7.71388941,31469563.784613654,7998101.75933014,730402703.7862473
Portal,PORTAL,746,0.054354345033014055,-0.16232387,8.00002071,22.93843676,31380474.858659305,14103998.13464825,577331487.2913886
Pangolin,PNG,747,0.141946133045473,0.01989176,2.74670004,9.16206697,31281233.00732521,612024.88458278,220373971.0
LimeWire,LMWR,748,0.08822530269396538,-0.45247568,2.98517071,5.80892956,31109456.229177196,1610809.00789401,352613765.8840256
Catizen,CATI,749,0.09542843012311562,0.01888039,4.39875684,17.17127233,31089628.24980984,12248076.44934776,325790000.0
StandX DUSD,DUSD,750,0.9998613269111538,-0.00446616,-0.01066602,0.05746211,31081636.036635637,86609.09731162,31085946.820901
Oho,OHO,751,0.0012835048154390843,-0.16093525,0.15509284,3.20481359,30963137.173450503,218821.31367024,24123896382.0
DEXTools,DEXT,752,0.39846712764887854,0.96220532,-0.87590304,8.0635003,30899554.366805524,133490.31214176,77546056.43162015
Radiant Capital,RDNT,753,0.02368635325638366,-0.1474048,4.92928644,18.07522933,30591748.544572335,4837881.34923907,1291534759.0
MOBOX,MBOX,754,0.06104060658503868,0.54523898,4.73738422,21.98040746,30539986.873802997,7237568.35829217,500322467.0
Alpha Quark Token,AQT,755,1.1358239511658872,0.12964794,2.48781045,2.80432481,30447125.135566957,1982769.71931614,26806201.0
FirmaChain,FCT,756,0.02935224830309263,0.25763175,2.20471373,-0.59685717,30362297.842743963,2271475.08344785,1034411317.634735
PepeFork,PORK,757,7.446214059600883e-08,0.94200641,1.06818558,20.32933114,30352619.011825815,478184.56117127,407624851620941.9
Kujira,KUJI,758,0.24783124119072514,-0.00216137,8.3933518,1.05115834,30322104.40434005,0.0,122349806.5
Locus Chain,LOCUS,759,0.014514860004249161,0.03006471,-1.45672613,-2.77318035,30206335.01840117,78025.46799241,2081062787.3474767
Elastos,ELA,760,1.3187138314105669,-0.38914125,6.12600187,13.04118703,30118637.955973826,2143027.3736975,22839404.0
Housecoin,HOUSE,761,0.02999329914120552,-2.34170455,-10.99816784,113.62244304,29952251.50892552,11739962.38376855,998631439.906402
Aegis YUSD,YUSD,762,0.999569889626153,-0.00369153,-0.11351769,-0.04483845,29946756.578975018,113134.38892475,29959642.53202479
AGI ALPHA AGENT,AGIALPHA,763,0.02972086447431278,-0.55515873,4.31072457,21.1441829,29720772.452869404,202591.42523742,999996903.81
Moby,MOBY,764,0.02972185689183572,-4.49338748,10.99733584,8.41301782,29720999.0530633,13762920.92114715,999971137.78
Open Loot,OL,765,0.047510164649770724,-1.2295338,23.26409541,63.88591498,29597932.280595127,19451211.51545171,622981050.4506
Gitcoin,GTC,766,0.3073671182706119,-0.02225666,5.37923494,16.89043561,29625496.0000282,2379837.3001717,96384727.70514555
Inverse Finance,INV,767,41.848296165622216,0.17469627,0.29826407,3.99797933,29596658.52465936,135649.51127227,707236.88265647
Sidekick,K,768,0.2675744501657739,9.001662,11.18132557,-38.96600824,29789955.36259801,39127467.93591784,111333333.0
Infinitar,IGT,769,0.11785954810122065,0.39483965,-3.05358708,-16.88882329,29435717.800271895,1138679.67111912,249752508.5960094
Orbiter Finance,OBT,770,0.006678984106133263,-0.53311571,3.10171716,10.45439118,29387530.066986356,5597690.77795048,4400000000.0
Hooked Protocol,HOOK,771,0.11500221540275676,0.12207214,3.11454192,20.94232742,29392503.528418206,12347871.22530668,255582063.57573897
SPECTRE AI,SPECTRE,772,2.928964082008453,-0.00099366,14.11864537,37.18447914,29269638.924368493,709483.27402281,9993171.0
Moss Coin,MOC,773,0.067679390048303,-0.05626259,1.21516487,1.7376235,29270638.28602087,445894.60902489,432489688.0
CZ's Dog,BROCCOLI,774,0.030073989180371158,-0.4871912,1.59720563,-39.32205969,29243798.320501097,8152352.30304927,972395053.5829841
RIZE,RIZE,775,0.02923683414786022,0.00827756,-10.52200575,-40.14633848,29117808.63701322,232948.8970443,995928919.313047
Zerebro,ZEREBRO,776,0.02910297027871307,-0.19850241,0.4302495,11.48155882,29101685.927717205,7249119.67423833,999955868.731488
Suilend,SEND,777,0.5964894817839042,-0.06609339,1.33078032,21.24994943,29060992.008580565,2106123.9600904,48720041.0
LOFI,LOFI,778,0.02894902171861555,-0.13808132,6.26603484,5.83237854,28949021.71861555,1363298.03386987,1000000000.0
Wojak,WOJAK,779,0.0004165214883731068,-0.2688676,13.52891544,31.69136131,28908560.080624,1715748.31349965,69404726737.0
Swell Network,SWELL,780,0.011038607372156147,-0.58294631,5.30259739,32.73424514,28858804.835882496,11869075.2654635,2614351961.5233464
Wen,WEN,781,3.963746656209721e-05,-0.22895548,8.09428729,14.48706813,28844856.32497456,2800673.70850433,727716951329.0
district0x,DNT,782,0.028764507134400444,0.95541904,2.34004642,4.4789922,28764507.134400442,54916.92102078,1000000000.0
Crown by Third Time Games,CROWN,783,0.15083435978675955,0.40590516,6.25417929,-8.68509964,28751421.668347385,130620.46440588,190615863.05
Alpine F1 Team Fan Token,ALPINE,784,1.5381572100103795,-0.03345712,48.95507201,81.58874086,28793471.16932238,114206770.42358792,18719459.22168
Covalent X Token,CXT,785,0.029417127116691824,-2.79915191,0.96085571,8.19472904,28737326.726152193,2697423.7652311,976891000.0
Metacade,MCADE,786,0.017632396790873976,0.18616781,3.32456874,3.45704298,28513914.76229731,1099433.67373956,1617132095.0
AVA,AVA,787,0.02842964039828304,-1.08962571,11.91510206,10.31441663,28429471.81051548,6463402.74747579,999994070.0
Orderly,ORDER,788,0.11275934549009378,-1.41839126,5.16794903,1.89655587,28429732.74153502,10914979.34371132,252127507.64
DuckChain,DUCK,789,0.00530402979798774,0.09267564,3.5566523,36.93756489,28402434.226918828,6084504.99404142,5354878330.0
Vertical AI,VERTAI,790,0.2834121006299476,1.5928584,1.42302458,13.88141011,28341210.06299476,756752.71709052,100000000.0
Kleros,PNK,791,0.03503204309017872,-0.00682596,-0.24061719,29.76338038,28211118.751724254,124207.58446799,805294703.4548858
Pikaboss,PIKA,792,6.699294752902445e-08,-0.07363726,4.83370034,14.52746377,28183263.095985297,3800.96506701,420690000000000.0
Toko Token,TKO,793,0.16632882254451897,-0.023643,2.85358646,11.39268137,28054224.784687072,2318564.83973183,168667248.13841677
MAP Protocol,MAPO,794,0.004671301111901274,-0.17088026,0.94180941,2.73139888,27976143.02248597,637156.59957466,5988940201.523288
TG Casino,TGC,795,0.349507855835935,-0.04205626,1.46920381,11.48485562,27869056.709571414,161405.56788431,79737997.99983217
Fractal Bitcoin,FB,796,0.3931992818514785,-0.74672641,3.96315377,2.01223324,27670426.359787326,1895370.96113733,70372525.17220812
Synapse,SYN,797,0.15177959102464822,-0.00202576,-0.09285589,29.84266922,27654968.809159346,17977810.53782742,182204791.97804877
dYdX (ethDYDX),ETHDYDX,798,0.6610915837481418,0.10641057,4.63660357,23.08950241,27539074.384647243,12850588.57566238,41656973.19652899
Electronic USD,eUSD,799,1.0004011282982679,0.02482583,-0.00318301,0.14173933,27505739.906634796,618391.69323361,27494711.0
Groestlcoin,GRS,800,0.3113875107848128,-0.26588803,1.03319228,3.9835754,27448990.890914798,433768.84497459,88150583.88736624
KARRAT,KARRAT,801,0.07699223061139873,0.40226729,3.23633692,24.559387,27231005.244969003,1389941.0425977,353685106.0
IDEX,IDEX,802,0.02804823096332588,0.62737989,1.3738382,-3.16440901,27226423.097942937,5320774.98876931,970700189.0259144
Pups (Bitcoin),PUPS,803,0.02805787476999576,-2.85234092,-4.22767713,20.53842717,27172527.04982589,119316.09548181,968445660.0
CLV,CLV,804,0.022162680709666746,-0.1692843,0.47942313,1.74374546,27130244.553061828,2119968.73709709,1224140929.0
TAC Protocol,TAC,805,0.012795421528924872,2.01970831,13.5836236,49.28352638,26997900.15921039,8508071.38877971,2109965670.0
AhaToken,AHT,806,0.003923775123776925,0.38455004,1.91545735,3.4866161,26927255.455974307,326838.20976586,6862588860.61106
Roam,ROAM,807,0.08674004290644374,0.72361456,5.16573626,4.89532466,26732120.407151792,24215145.97017812,308186617.292599
Hegic,HEGIC,808,0.03793604693820981,0.02849755,0.7627378,12.78668069,26696633.750795748,19075.36948842,703727349.1958504
Avalon Labs (AVL),AVL,809,0.16332952303301737,0.8322934,11.31787787,19.5087731,26407770.275411334,8131754.38198801,161683998.0
Bluefin,BLUE,810,0.08651411347369904,-0.36917516,11.71335963,20.22225978,26438103.845175344,7079400.16227771,305592958.0
BakeryToken,BAKE,811,0.09051110899913246,0.18932674,5.08643917,12.93549717,26227449.095115405,6893795.56373794,289770497.6233005
Dego Finance,DEGO,812,1.2434400987598435,2.88539629,5.17161524,12.72210028,26108776.149649475,6195541.62124102,20997212.63267069
OMG Network,OMG,813,0.18519111385936007,0.03820789,1.43007634,2.05032042,25972201.514665682,4075084.71574525,140245398.24513277
Burnedfi,BURN,814,2.0514248863734172,-1.28544679,-3.90163594,-20.0907286,25998285.927163597,452086.8412257,12673281.92216889
Mansory,MNSRY,815,0.028837001384895197,0.48548112,1.75564003,3.91429928,25952961.770016123,2034346.94550087,899988227.75
Star Atlas DAO,POLIS,816,0.08541243840107943,-0.80069473,6.68101121,0.80974307,25903124.328771546,415431.08256593,303271102.1214
INFINIT,IN,817,0.11364171552116822,-5.81025363,51.4150337,14.97990507,25948191.672786172,54146708.16409392,228333333.0
Nosana,NOS,818,0.535058791258923,0.96871428,7.85644014,7.64691359,25788584.376402497,776113.57108043,48197665.0
Wanchain,WAN,819,0.12909734257734162,0.19211557,3.62188782,12.28669938,25638928.75639763,3766710.11099624,198601522.26632756
Aavegotchi,GHST,820,0.4851877032257985,0.26715446,5.86551348,20.32410146,25592584.521264877,7568874.05557514,52747801.21406849
RAMP,RAMP,821,0.05353897096964818,-1.94180474,2.80363362,10.5269705,25582994.429033265,216.5429783,477838740.0
Sui Name Service,NS,822,0.12904746178380083,-1.57248636,-5.18675874,17.5147953,25515104.858997926,2753834.27280005,197718765.6875
Lorenzo Protocol,BANK,823,0.05994622219389952,0.49819126,5.31994075,14.84288347,25492130.98795577,9176390.25473187,425250000.0
DAO Maker,DAO,824,0.12564249723767756,-0.3807536,0.39867202,8.37460712,25442670.54278155,2944979.8682799,202500516.16414246
Infinity Ground,AIN,825,0.13684161924765195,5.87121065,16.58745423,51.14505052,25356752.046589907,15305225.32394395,185300000.0
Enzyme,MLN,826,8.447902990084966,0.37436121,4.17657992,15.65306428,25272905.38744606,8388520.89306566,2991618.79783753
McDull,MCDULL,827,3.344685795400736e-06,-0.02048571,2.67238453,11.5414486,25270959.34302258,80787.66644913,7555555555554.0
Agoras: Tau Net,AGRS,828,0.8419660435819559,-0.82019842,-7.13892097,-0.89580288,25142630.724865694,104059.54933547,29861810.83728983
Alchemix,ALCX,829,10.169513104023359,0.36585102,5.80009646,17.005889,24989904.35471386,2102416.12168748,2457335.38067099
Test,TST,830,0.026384880447892355,-0.34998426,0.92994204,-34.94843989,24980208.162580207,22407447.75479186,946762226.6439205
RACA,RACA,831,6.0778502997524986e-05,0.15615079,2.90049882,8.99652663,24959930.378962632,3578538.57107033,410670371068.18915
Isiklar Coin,ISIKC,832,0.24903876500865949,-0.03921496,0.0136761,0.04444532,24903876.500865947,1460512.19956317,100000000.0
DAR Open Network,D,833,0.03815074644686166,0.35018554,2.61962318,19.93657162,24716892.07826487,4337342.12784724,647874403.0
ELYSIA,EL,834,0.0050528813228905185,0.1697353,-0.46340028,8.08840428,24695678.81166278,585592.14301045,4887444852.462027
Kekius Maximus (kekiusmaximus.vip),KEKIUS,835,0.024585140480086906,-2.01957221,13.45220452,14.88638237,24585140.480086908,3624747.17797042,1000000000.0
NEM,XEM,836,0.002711089625049338,0.18343258,4.11481772,7.9624004,24399806.622732952,4033464.55448024,8999999999.0
Amaterasu Omikami,OMIKAMI,837,0.0256932848854805,-0.09235527,-3.78344488,6.74756103,24330924.430338915,310179.05405093,946976011.0
Vow,VOW,838,0.06818010205532876,0.37423289,0.95667692,44.72515082,24291566.00123026,155129.61664198,356285269.0
Sharp,SHARP,839,0.009021404258546622,-0.24439947,-0.27378306,-0.68491397,24242671.135549206,242200.01861679,2687239197.0
Milady Meme Coin,LADYS,840,3.285281419429065e-08,0.48504433,1.62174031,4.52920141,24125990.511843752,5197697.57328065,734366023232083.0
Sperax,SPA,841,0.011744056456301232,-0.9812617,0.52173485,1.24657766,24054203.2924533,4187309.05537819,2048202287.0
Shapeshift FOX Token,FOX,842,0.03112973776638467,-0.29229191,4.87971957,10.06357288,24041076.723594837,1203109.37404366,772286516.0
IXS,IXS,843,0.13258917867664366,-1.12608314,3.58770098,7.20462902,23866052.16179586,168720.86559045,180000000.0
StorX Network,SRX,844,0.05952280940445299,-0.0253504,-2.98912819,-2.4876442,23809123.761781197,3357305.22125124,400000000.0
NKN,NKN,845,0.030046168028854705,-0.35683809,3.50629671,16.90657604,23764751.755306046,2640716.2780305,790941185.3279817
Jelly-My-Jelly,JELLYJELLY,846,0.02365120049751694,0.15206702,0.39312439,13.38952153,23651179.18778529,5286221.5751737,999999099.0
Daddy Tate,DADDY,847,0.03940310234271283,-2.81026226,-9.03628714,7.17498754,23627627.491112478,1050722.77377614,599638761.577923
Green Satoshi Token (SOL),GST,848,0.006309081956851653,0.57755111,4.78864188,6.86846108,23615965.578609552,309329.14517869,3743169884.3224964
Book of Ethereum,BOOE,849,0.24392994598622672,0.51684535,8.79326376,33.85580896,23463867.62973065,188493.30146017,96191009.0
Manyu,MANYU,850,2.3238023275270815e-08,4.09019012,-8.2892053,-0.82669001,23238023.275270816,6068834.35906314,1000000000000000.0
The Arena,ARENA,851,0.00824660296666467,0.06744978,2.49460934,20.42998112,23196252.67426663,137726.81047109,2812825204.2729697
Klever Coin,KLV,852,0.0025880366245583813,0.14629886,12.41736287,17.17405126,22983784.94708315,1936211.7846785,8880780406.65482
Fartboy,FARTBOY,853,0.022891273824972892,-0.97514041,4.99982448,8.42298365,22878465.172943044,2395772.09409499,999440457.0
Cross The Ages,CTA,854,0.04536950997009054,-0.3021996,-5.3252408,22.61295293,22684754.98504527,881932.97615693,500000000.0
DIMO,DIMO,855,0.05686830393390585,-0.98989672,0.6802123,0.3846207,22520746.25737578,133731.05363879,396015789.1037177
xMoney,UTK,856,0.03182728166226397,-0.07874102,5.17591098,19.94907377,22409975.560735848,5665763.60968866,704112145.0
Bella Protocol,BEL,857,0.2805392326064366,0.24193874,3.14046492,14.33060342,22443138.608514927,5599836.33433712,80000000.0
Neon EVM,NEON,858,0.09349877295441651,0.59999654,2.32278815,8.12633149,22389732.9393827,666510.65643275,239465527.0
KoKoK The Roach,KOKOK,859,0.11179516146870955,0.16177518,-3.69969456,2.166203,22358633.72386915,6824607.66335981,199996434.820009
StakeStone,STO,860,0.09906487116490365,0.85333018,7.49925163,21.21145996,22322617.60280333,11658386.36948247,225333333.0
Ultra,UOS,861,0.04979127901701072,0.09682589,1.53190677,3.27465031,22216504.86431378,1039309.69209918,446192692.8353
Yooldo,ESPORTS,862,0.1374459429999537,1.3265765,3.92116846,16.017125,22238753.577392507,10749275.79892862,161800000.0
Swarms,SWARMS,863,0.022195461751005282,1.14789971,8.5116503,16.44037564,22195125.04585052,7241834.90763902,999984830.0
EstateX,ESX,864,0.023476858989326457,0.08419119,13.70873542,35.99053908,22100689.982112058,3452654.07584477,941381894.0668315
Propchain,PROPC,865,0.5729293557902825,1.11328188,4.76808327,21.34453839,22065597.476826236,394922.7611852,38513644.40278955
AI Rig Complex,ARC,866,0.02203871169340469,0.35498376,8.26378671,21.11194261,22038674.646330334,679550.58367817,999998319.0
AdEx,ADX,867,0.14826449993006316,0.47883037,7.98316453,23.94763969,21928319.53965634,11316700.57322985,147900000.0
Chainbounty,BOUNTY,868,0.04420478047978097,0.35788578,-0.57985574,0.50449018,21843516.496890448,512091.73231022,494143761.3717267
KiboShib,KIBSHI,869,2.183607288780046e-05,6.85295859,27.05121769,9.01417813,21836072.88780046,642293.46126719,1000000000000.0
PlatON,LAT,870,0.003269280423398326,-0.58612963,1.09683395,4.90053751,21760789.186607018,3484579.27619142,6656140302.576822
Heroes of Mavia,MAVIA,871,0.17617755496487988,-0.65486483,6.84406484,13.14462913,21732324.85880984,5109193.21317099,123354674.0
Badger DAO,BADGER,872,1.0815922003580363,-0.0857374,0.33862371,8.82002641,21716686.216139726,2998466.13526786,20078441.95709891
My Lovely Planet,MLC,873,0.3035575502702122,-0.05815985,2.30972843,1.13617121,21711870.001193043,138511.75347495,71524723.99999997
